suite,family,graph_family,hidden_failure,stress_level,scenario,selector,N,seed,selected_score,selected_real_utility,selected_true_target_error,selected_edge_violation,selected_hidden_energy,selected_action_norm,selected_calibration_gap,mean_candidate_score,mean_candidate_real_utility,oracle_real_utility,oracle_regret,oracle_gap_closed_vs_random,gate_decision,gate_blocked_raw,gate_repair_gain,gate_raw_risk
stress,controlled_graph_physics,random_geometric,long_horizon_drift,severe,long_horizon,adaptive_gate,2,0,-0.22458219446116323,-0.2670438335488386,0.2588210312036736,0.0070154481927053,0.002536293964072183,0.14309888886986316,0.0028979125917879545,-0.23287085528782425,-0.29878189409811984,-0.2670438335488386,0.0,1.0,allow_raw,False,0.0,0.05095938426079003
stress,controlled_graph_physics,random_geometric,long_horizon_drift,severe,long_horizon,adaptive_gate,4,0,-0.19845353220943562,-0.22988709895483847,0.22006839142463253,0.008246133857428738,0.0044669127154600245,0.16233764392785202,-0.013424782301548421,-0.2287436122487974,-0.2783041931235228,-0.22988709895483847,0.0,1.0,allow_raw,False,0.0,0.05694742703578434
stress,controlled_graph_physics,random_geometric,long_horizon_drift,severe,long_horizon,adaptive_gate,8,0,-0.19845353220943562,-0.22988709895483847,0.22006839142463253,0.008246133857428738,0.0044669127154600245,0.16233764392785202,-0.013424782301548421,-0.24126352194849768,-0.28720021347520497,-0.22988709895483847,0.0,1.0,allow_raw,False,0.0,0.05694742703578434
stress,controlled_graph_physics,random_geometric,long_horizon_drift,severe,long_horizon,adaptive_gate,16,0,-0.13464840497098157,-0.24793094438849594,0.2125067210634499,0.05756555730545243,0.03201501499514103,0.22585923595807403,0.030977786451964723,-0.23179824832333545,-0.28789135165086827,-0.22988709895483847,0.018043845433657474,0.6889220256277431,allow_raw,False,0.0,0.13616555335106229
stress,controlled_graph_physics,random_geometric,long_horizon_drift,severe,long_horizon,adaptive_gate,32,0,-0.13464840497098157,-0.24793094438849594,0.2125067210634499,0.05756555730545243,0.03201501499514103,0.22585923595807403,0.030977786451964723,-0.22654479110155015,-0.2816776334195525,-0.22780295334182138,0.020127991046674565,0.626392379172672,allow_raw,False,0.0,0.13616555335106229
stress,controlled_graph_physics,random_geometric,long_horizon_drift,severe,long_horizon,adaptive_gate,64,0,-0.13405550138261998,-0.19890187053147865,0.18171555731430838,0.0246341259987959,0.010539700603935706,0.2015877481668094,0.0055597150926507966,-0.22601532442907224,-0.27860292520306185,-0.19890187053147865,0.0,1.0,allow_raw,False,0.0,0.0870563507312665
stress,controlled_graph_physics,clustered,omitted_edges,mild,raw,adaptive_gate,1,0,-0.12554627302418425,-0.15698587392374896,0.14677959702281573,0.01220567053667804,0.006152422617925791,0.14932263220328737,-0.002053137072192901,-0.12554627302418425,-0.15698587392374896,-0.15698587392374896,0.0,1.0,allow_raw,False,0.0,0.05700246019766425
stress,controlled_graph_physics,clustered,omitted_edges,mild,raw,adaptive_gate,2,0,-0.12554627302418425,-0.15698587392374896,0.14677959702281573,0.01220567053667804,0.006152422617925791,0.14932263220328737,-0.002053137072192901,-0.13914896602412197,-0.1943638331053546,-0.15698587392374896,0.0,1.0,allow_raw,False,0.0,0.05700246019766425
stress,controlled_graph_physics,clustered,omitted_edges,mild,raw,adaptive_gate,4,0,-0.09104939208189085,-0.14201563013035148,0.12400011604153366,0.03136115612853333,0.014579009707703037,0.17614064285389305,0.006362351828044954,-0.1282179063752858,-0.1767079260309023,-0.14201563013035148,0.0,1.0,allow_raw,False,0.0,0.08643017212451698
stress,controlled_graph_physics,clustered,omitted_edges,mild,raw,adaptive_gate,8,0,-0.1116853202377715,-0.13008196275989956,0.10794308069589935,0.04092450398441372,0.019788240262612194,0.19097443425662416,0.0070435697058122,-0.11147630854147475,-0.1611490931259466,-0.13008196275989956,0.0,1.0,block_raw_use_repair,True,0.0009211012217684167,0.12300832368470473
stress,controlled_graph_physics,clustered,omitted_edges,mild,raw,adaptive_gate,16,0,-0.1116853202377715,-0.13008196275989956,0.10794308069589935,0.04092450398441372,0.019788240262612194,0.19097443425662416,0.0070435697058122,-0.11214425375639132,-0.15985973267548118,-0.13008196275989956,0.0,1.0,block_raw_use_repair,True,0.0009211012217684167,0.12300832368470473
stress,controlled_graph_physics,clustered,omitted_edges,mild,raw,adaptive_gate,32,0,-0.1116853202377715,-0.13008196275989956,0.10794308069589935,0.04092450398441372,0.019788240262612194,0.19097443425662416,0.0070435697058122,-0.13169792895857307,-0.18781793685020604,-0.12802430495356387,0.002057657806335683,0.9655873419782812,block_raw_use_repair,True,0.0009211012217684167,0.12300832368470473
stress,controlled_graph_physics,clustered,omitted_edges,mild,raw,adaptive_gate,64,0,-0.07143593011432495,-0.12382096371389299,0.09873475534519656,0.06198892955078107,0.01826370521522362,0.2163973012383611,-0.0035900356565645303,-0.12541826000546963,-0.17819300419807602,-0.12205819023698819,0.0017627734769048026,0.9685975003297108,allow_raw,False,-0.006260999046006563,0.1269081199222894
stress,controlled_graph_physics,clustered,omitted_edges,medium,raw,adaptive_gate,1,0,-0.12161630629241088,-0.17221464319280283,0.1550476699305304,0.02773778618404879,0.013356937503439095,0.1819044786422442,-0.000179849929398318,-0.12161630629241088,-0.17221464319280283,-0.17221464319280283,0.0,1.0,allow_raw,False,0.0,0.08230912977672206
stress,controlled_graph_physics,clustered,omitted_edges,medium,raw,adaptive_gate,2,0,-0.12161630629241088,-0.17221464319280283,0.1550476699305304,0.02773778618404879,0.013356937503439095,0.1819044786422442,-0.000179849929398318,-0.19051998158281302,-0.3004746337615673,-0.17221464319280283,0.0,1.0,allow_raw,False,0.0,0.08230912977672206
stress,controlled_graph_physics,clustered,omitted_edges,medium,raw,adaptive_gate,4,0,-0.07965706937247805,-0.15939041298701764,0.12886400545906238,0.06278157481627986,0.026710939314993833,0.21679536700973245,0.010870707322129303,-0.1500903849109958,-0.23912469442695353,-0.15939041298701764,0.0,1.0,allow_raw,False,0.0,0.13162493248194487
stress,controlled_graph_physics,clustered,omitted_edges,medium,raw,adaptive_gate,8,0,-0.06891559993843391,-0.15756367056295614,0.11731368645095801,0.0914285170086013,0.037754579367915514,0.2448828813657538,0.00604085285824478,-0.1353378979706215,-0.22272915839280333,-0.15756367056295614,0.0,1.0,allow_raw,False,-0.0018267424240615004,0.1670076799187131
stress,controlled_graph_physics,clustered,omitted_edges,medium,raw,adaptive_gate,16,0,-0.06891559993843391,-0.15756367056295614,0.11731368645095801,0.0914285170086013,0.037754579367915514,0.2448828813657538,0.00604085285824478,-0.13389512536592543,-0.21694169210219655,-0.15756367056295614,0.0,1.0,allow_raw,False,-0.0018267424240615004,0.1670076799187131
stress,controlled_graph_physics,clustered,omitted_edges,medium,raw,adaptive_gate,32,0,-0.06891559993843391,-0.15756367056295614,0.11731368645095801,0.0914285170086013,0.037754579367915514,0.2448828813657538,0.00604085285824478,-0.170850168267148,-0.2717931469751521,-0.14251361224555192,0.015050058317404219,0.8835851447881308,allow_raw,False,-0.0018267424240615004,0.1670076799187131
stress,controlled_graph_physics,clustered,omitted_edges,medium,raw,adaptive_gate,64,0,-0.12884623443910606,-0.15138472336386358,0.1254965194811674,0.04658621255393609,0.025575428781122407,0.19414809822610873,0.001805434705109979,-0.16305147031999045,-0.25924632193408004,-0.14251361224555192,0.008871111118311653,0.9240049242240501,block_raw_use_repair,True,0.006178947199092566,0.1670076799187131
stress,controlled_graph_physics,clustered,omitted_edges,severe,raw,adaptive_gate,1,0,-0.11614209896073566,-0.19332581313075362,0.16616460478866626,0.049539885995407255,0.02300344769085371,0.21508819679200372,0.004139841951355833,-0.11614209896073566,-0.19332581313075362,-0.19332581313075362,0.0,1.0,allow_raw,False,0.0,0.1155152897159829
stress,controlled_graph_physics,clustered,omitted_edges,severe,raw,adaptive_gate,2,0,-0.11614209896073566,-0.19332581313075362,0.16616460478866626,0.049539885995407255,0.02300344769085371,0.21508819679200372,0.004139841951355833,-0.24318507244888143,-0.42696412991641153,-0.19332581313075362,0.0,1.0,allow_raw,False,0.0,0.1155152897159829
stress,controlled_graph_physics,clustered,omitted_edges,severe,raw,adaptive_gate,4,0,-0.0728896476649588,-0.18810184634261748,0.14032105409293694,0.10928776117450684,0.0419861562181099,0.25873753063700433,0.015662209067310667,-0.1733253133912032,-0.3158449351620095,-0.18810184634261748,0.0,1.0,allow_raw,False,0.0,0.19239079353916688
stress,controlled_graph_physics,clustered,omitted_edges,severe,raw,adaptive_gate,8,0,-0.0728896476649588,-0.18810184634261748,0.14032105409293694,0.10928776117450684,0.0419861562181099,0.25873753063700433,0.015662209067310667,-0.16637265303457266,-0.3084434385449474,-0.18810184634261748,0.0,1.0,allow_raw,False,0.0,0.19239079353916688
stress,controlled_graph_physics,clustered,omitted_edges,severe,raw,adaptive_gate,16,0,-0.0728896476649588,-0.18810184634261748,0.14032105409293694,0.10928776117450684,0.0419861562181099,0.25873753063700433,0.015662209067310667,-0.15901582921666108,-0.29539804456624263,-0.18810184634261748,0.0,1.0,allow_raw,False,0.0,0.19239079353916688
stress,controlled_graph_physics,clustered,omitted_edges,severe,raw,adaptive_gate,32,0,-0.0728896476649588,-0.18810184634261748,0.14032105409293694,0.10928776117450684,0.0419861562181099,0.25873753063700433,0.015662209067310667,-0.21000669557541443,-0.36867638921830803,-0.17773464506271866,0.010367201279898819,0.9457048990217085,allow_raw,False,0.0,0.19239079353916688
stress,controlled_graph_physics,clustered,omitted_edges,severe,raw,adaptive_gate,64,0,-0.13898202644750754,-0.17729170064209376,0.13640850822181214,0.0796457865945241,0.040287860892732966,0.2319619723190038,0.009147450788779987,-0.20474351191792112,-0.3628739869285203,-0.167282534131475,0.010009166510618756,0.9488261559107866,block_raw_use_repair,True,0.010810145700523716,0.19239079353916688
stress,controlled_graph_physics,clustered,shifted_rest_lengths,mild,hidden_constraint,adaptive_gate,1,0,-0.04485590749103925,-0.1464753240604823,0.0861610028440069,0.1350445248610197,0.07728876997738265,0.21918704254279694,0.012321067882696032,-0.04485590749103925,-0.1464753240604823,-0.1464753240604823,0.0,1.0,allow_raw,False,0.0,0.20511301138280238
stress,controlled_graph_physics,clustered,shifted_rest_lengths,mild,hidden_constraint,adaptive_gate,2,0,-0.04485590749103925,-0.1464753240604823,0.0861610028440069,0.1350445248610197,0.07728876997738265,0.21918704254279694,0.012321067882696032,-0.08015516304644925,-0.1590727076212755,-0.1464753240604823,0.0,1.0,allow_raw,False,0.0,0.20511301138280238
stress,controlled_graph_physics,clustered,shifted_rest_lengths,mild,hidden_constraint,adaptive_gate,4,0,-0.04485590749103925,-0.1464753240604823,0.0861610028440069,0.1350445248610197,0.07728876997738265,0.21918704254279694,0.012321067882696032,-0.08608494982778478,-0.1685656493579386,-0.1464753240604823,0.0,1.0,allow_raw,False,0.0,0.20511301138280238
stress,controlled_graph_physics,clustered,shifted_rest_lengths,mild,hidden_constraint,adaptive_gate,8,0,-0.04485590749103925,-0.1464753240604823,0.0861610028440069,0.1350445248610197,0.07728876997738265,0.21918704254279694,0.012321067882696032,-0.10209776234317443,-0.17962537682470064,-0.1464753240604823,0.0,1.0,allow_raw,False,0.0,0.20511301138280238
stress,controlled_graph_physics,clustered,shifted_rest_lengths,mild,hidden_constraint,adaptive_gate,16,0,-0.11625964808922279,-0.14319678718723058,0.12161008132131437,0.037433632706946475,0.02017628819442415,0.16140518908183088,0.01818458729642633,-0.10030992352043616,-0.17843948025146983,-0.13811502137741696,0.005081765809813621,0.8739780780273898,block_raw_use_repair,True,0.0032785368732517195,0.20511301138280238
stress,controlled_graph_physics,clustered,shifted_rest_lengths,mild,hidden_constraint,adaptive_gate,32,0,-0.11277261490156527,-0.12673002073950101,0.09541287569718834,0.06595185954930373,0.034964960714971335,0.1851944287236576,0.004030797797494712,-0.10760593374808008,-0.1878504520123181,-0.12673002073950101,0.0,1.0,block_raw_use_repair,True,0.01974530332098129,0.20511301138280238
stress,controlled_graph_physics,clustered,shifted_rest_lengths,mild,hidden_constraint,adaptive_gate,64,0,-0.11277261490156527,-0.12673002073950101,0.09541287569718834,0.06595185954930373,0.034964960714971335,0.1851944287236576,0.004030797797494712,-0.10992170086984096,-0.19109910547122372,-0.12673002073950101,0.0,1.0,block_raw_use_repair,True,0.01974530332098129,0.20511301138280238
stress,controlled_graph_physics,clustered,shifted_rest_lengths,medium,hidden_constraint,adaptive_gate,1,0,-0.0894426650151495,-0.23302320274686522,0.12456089032399636,0.27378335748728155,0.12906726130542961,0.30062384249368274,-0.007388135230709081,-0.0894426650151495,-0.23302320274686522,-0.23302320274686522,0.0,1.0,allow_raw,False,0.0,0.3639705102353864
stress,controlled_graph_physics,clustered,shifted_rest_lengths,medium,hidden_constraint,adaptive_gate,2,0,-0.0894426650151495,-0.23302320274686522,0.12456089032399636,0.27378335748728155,0.12906726130542961,0.30062384249368274,-0.007388135230709081,-0.09952036471257177,-0.22329164883174885,-0.21356009491663247,0.01946310783023275,-1.0,allow_raw,False,0.01946310783023275,0.3639705102353864
stress,controlled_graph_physics,clustered,shifted_rest_lengths,medium,hidden_constraint,adaptive_gate,4,0,-0.0830704336939341,-0.19808584135404655,0.13605156813653102,0.1377808040873531,0.07159120427234449,0.23364158007067953,0.014542919652773434,-0.11116046085657988,-0.24059353219637006,-0.19808584135404655,0.0,1.0,allow_raw,False,0.0,0.21296329998702768
stress,controlled_graph_physics,clustered,shifted_rest_lengths,medium,hidden_constraint,adaptive_gate,8,0,-0.16590539012141053,-0.18756837689037084,0.15666696340976166,0.0577517765590146,0.034691768506110846,0.17954646273550742,0.0019335533135013128,-0.13867917848027647,-0.25823539722043304,-0.18756837689037084,0.0,1.0,block_raw_use_repair,True,0.010517464463675713,0.21296329998702768
stress,controlled_graph_physics,clustered,shifted_rest_lengths,medium,hidden_constraint,adaptive_gate,16,0,-0.13452720804474336,-0.16228213566714297,0.15050874239049686,0.018896557437186073,0.003456007820633238,0.14725483427826744,0.017400988165398007,-0.1345943611824842,-0.258001895904857,-0.16228213566714297,0.0,1.0,block_raw_use_repair,True,0.03995276750116414,0.24145346978441956
stress,controlled_graph_physics,clustered,shifted_rest_lengths,medium,hidden_constraint,adaptive_gate,32,0,-0.13452720804474336,-0.16228213566714297,0.15050874239049686,0.018896557437186073,0.003456007820633238,0.14725483427826744,0.017400988165398007,-0.14991341089974547,-0.2744948720595809,-0.16228213566714297,0.0,1.0,block_raw_use_repair,True,0.0035897951222485236,0.230485751027008
stress,controlled_graph_physics,clustered,shifted_rest_lengths,medium,hidden_constraint,adaptive_gate,64,0,-0.046231825473175656,-0.1658719307893915,0.10065559958599984,0.15216742071487513,0.0729433820896002,0.2433978627068686,0.015139918571635075,-0.14741905932813837,-0.29314505424594073,-0.16228213566714297,0.0035897951222485236,0.9725682786137239,allow_raw,False,-0.0040709354854862045,0.230485751027008
stress,controlled_graph_physics,clustered,shifted_rest_lengths,severe,hidden_constraint,adaptive_gate,1,0,-0.13948613394001041,-0.3280372735377898,0.20973281257886434,0.36720464369106987,0.1002209651174554,0.38321938768656433,0.011574307837688425,-0.13948613394001041,-0.3280372735377898,-0.3280372735377898,0.0,1.0,allow_raw,False,0.0,0.4862214677402301
stress,controlled_graph_physics,clustered,shifted_rest_lengths,severe,hidden_constraint,adaptive_gate,2,0,-0.102123610096735,-0.2634190791662378,0.17330029904722385,0.18237450793806692,0.10783774038238852,0.2682606831219634,0.017978144162875048,-0.1208048720183727,-0.29572817635201376,-0.2634190791662378,0.0,1.0,allow_raw,False,0.0,0.2691450633316622
stress,controlled_graph_physics,clustered,shifted_rest_lengths,severe,hidden_constraint,adaptive_gate,4,0,-0.0904321391557076,-0.25199028041758614,0.1561310786502786,0.2296653530364266,0.10388713334723029,0.29279371879979105,0.01256016911135277,-0.143242182877719,-0.32203598963072766,-0.25199028041758614,0.0,1.0,allow_raw,False,-0.011428798748651658,0.3218995278653374
stress,controlled_graph_physics,clustered,shifted_rest_lengths,severe,hidden_constraint,adaptive_gate,8,0,-0.18685423462131712,-0.22548830079960475,0.17384856966012496,0.09953856614819345,0.05863380363060826,0.2121822142893554,0.00900393831519114,-0.1800201257786624,-0.3659950716430027,-0.22548830079960475,0.0,1.0,block_raw_use_repair,True,0.026501979617981397,0.3218995278653374
stress,controlled_graph_physics,clustered,shifted_rest_lengths,severe,hidden_constraint,adaptive_gate,16,0,-0.14518588365880128,-0.19056123507217337,0.1738253777051612,0.03074708554252181,0.005447307288408601,0.1660133015774964,0.032629403502255294,-0.17479634859753376,-0.3718048530862653,-0.19056123507217337,0.0,1.0,block_raw_use_repair,True,0.06772477606610705,0.36663693148423415
stress,controlled_graph_physics,clustered,shifted_rest_lengths,severe,hidden_constraint,adaptive_gate,32,0,-0.14518588365880128,-0.19056123507217337,0.1738253777051612,0.03074708554252181,0.005447307288408601,0.1660133015774964,0.032629403502255294,-0.20043948474132064,-0.4143284487240273,-0.19056123507217337,0.0,1.0,block_raw_use_repair,True,0.06772477606610705,0.36663693148423415
stress,controlled_graph_physics,clustered,shifted_rest_lengths,severe,hidden_constraint,adaptive_gate,64,0,-0.13859835810131865,-0.20428411886848066,0.168106142711261,0.06094967111466322,0.03263063689535981,0.191918826400322,0.04559944094918417,-0.19081845245883558,-0.4425548731249318,-0.19056123507217337,0.01372288379630729,0.9455427371010287,block_raw_use_repair,True,0.05400189226979976,0.36663693148423415
stress,controlled_graph_physics,clustered,delayed_damping,mild,long_horizon,adaptive_gate,1,0,-0.1907939681121808,-0.20599152304476534,0.20096449918684667,0.0020624758542658068,0.00046932699974174105,0.11335950715949195,-0.007689586992889574,-0.1907939681121808,-0.20599152304476534,-0.20599152304476534,0.0,1.0,allow_raw,False,0.0,0.036070328002113385
stress,controlled_graph_physics,clustered,delayed_damping,mild,long_horizon,adaptive_gate,2,0,-0.1907939681121808,-0.20599152304476534,0.20096449918684667,0.0020624758542658068,0.00046932699974174105,0.11335950715949195,-0.007689586992889574,-0.19244233316815046,-0.2117168085943342,-0.20599152304476534,0.0,1.0,allow_raw,False,0.0,0.036070328002113385
stress,controlled_graph_physics,clustered,delayed_damping,mild,long_horizon,adaptive_gate,4,0,-0.1814687740900264,-0.2021980786174047,0.19604918492070128,0.0035301680873577376,0.0013477291661783488,0.12732700610517725,-0.005454187517785952,-0.19338304746564453,-0.2156730473130054,-0.2021980786174047,0.0,1.0,allow_raw,False,0.0,0.04172826991891091
stress,controlled_graph_physics,clustered,delayed_damping,mild,long_horizon,adaptive_gate,8,0,-0.17018817168740194,-0.19549770558485646,0.18920609384090004,0.0037233778167730528,0.0013502898701346611,0.13014542192882203,-0.0014531647296014694,-0.19279129021577848,-0.21367319986840105,-0.19549770558485646,0.0,1.0,allow_raw,False,0.0,0.04276700439541966
stress,controlled_graph_physics,clustered,delayed_damping,mild,long_horizon,adaptive_gate,16,0,-0.12176561781750606,-0.16196114274541115,0.1502961448310683,0.016365016297233918,0.006253090015506062,0.15989745470725977,0.004139062560136353,-0.18769287920321084,-0.20967568827211724,-0.16196114274541115,0.0,1.0,allow_raw,False,0.0,0.06578292460545956
stress,controlled_graph_physics,clustered,delayed_damping,mild,long_horizon,adaptive_gate,32,0,-0.12176561781750606,-0.16196114274541115,0.1502961448310683,0.016365016297233918,0.006253090015506062,0.15989745470725977,0.004139062560136353,-0.18086876137904648,-0.20238125135657242,-0.16196114274541115,0.0,1.0,allow_raw,False,0.0,0.06578292460545956
stress,controlled_graph_physics,clustered,delayed_damping,mild,long_horizon,adaptive_gate,64,0,-0.12176561781750606,-0.16196114274541115,0.1502961448310683,0.016365016297233918,0.006253090015506062,0.15989745470725977,0.004139062560136353,-0.18123930352310857,-0.20217419051589527,-0.16196114274541115,0.0,1.0,allow_raw,False,0.0,0.06578292460545956
stress,controlled_graph_physics,clustered,delayed_damping,medium,long_horizon,adaptive_gate,1,0,-0.21175926475551246,-0.2316141938911824,0.22581491126486644,0.0028171869804928377,0.0006222407037590373,0.1277440829332354,-0.010004572979798232,-0.21175926475551246,-0.2316141938911824,-0.2316141938911824,0.0,1.0,allow_raw,False,0.0,0.04114041186046345
stress,controlled_graph_physics,clustered,delayed_damping,medium,long_horizon,adaptive_gate,2,0,-0.21175926475551246,-0.2316141938911824,0.22581491126486644,0.0028171869804928377,0.0006222407037590373,0.1277440829332354,-0.010004572979798232,-0.21416884890559143,-0.24195938506065517,-0.2316141938911824,0.0,1.0,allow_raw,False,0.0,0.04114041186046345
stress,controlled_graph_physics,clustered,delayed_damping,medium,long_horizon,adaptive_gate,4,0,-0.20042238078291566,-0.22782115360484045,0.22052333416532705,0.004851497158123634,0.0018239367047118366,0.1446906504868374,-0.007114055741329367,-0.21582277192439508,-0.24710916485727408,-0.22782115360484045,0.0,1.0,allow_raw,False,0.0,0.04825869230417486
stress,controlled_graph_physics,clustered,delayed_damping,medium,long_horizon,adaptive_gate,8,0,-0.18713200502124347,-0.2209867427784151,0.2132284100370629,0.005513324817530035,0.0021164038308252803,0.15058491938246638,-0.0022031578655177797,-0.21473341666153004,-0.24371317452446872,-0.2209867427784151,0.0,1.0,allow_raw,False,0.0,0.05068880063226995
stress,controlled_graph_physics,clustered,delayed_damping,medium,long_horizon,adaptive_gate,16,0,-0.1257435177065983,-0.18293118194704286,0.166868852635692,0.02479676790212386,0.009626168580988578,0.19054229099787903,0.006572179609700413,-0.20839763827558455,-0.23892704237042917,-0.18293118194704286,0.0,1.0,allow_raw,False,0.0,0.08425971806488271
stress,controlled_graph_physics,clustered,delayed_damping,medium,long_horizon,adaptive_gate,32,0,-0.1257435177065983,-0.18293118194704286,0.166868852635692,0.02479676790212386,0.009626168580988578,0.19054229099787903,0.006572179609700413,-0.19991778326904905,-0.22977844692413463,-0.18293118194704286,0.0,1.0,allow_raw,False,0.0,0.08425971806488271
stress,controlled_graph_physics,clustered,delayed_damping,medium,long_horizon,adaptive_gate,64,0,-0.1257435177065983,-0.18293118194704286,0.166868852635692,0.02479676790212386,0.009626168580988578,0.19054229099787903,0.006572179609700413,-0.2002972535522809,-0.2293181685633595,-0.18293118194704286,0.0,1.0,allow_raw,False,0.0,0.08425971806488271
stress,controlled_graph_physics,clustered,delayed_damping,severe,long_horizon,adaptive_gate,1,0,-0.23219356378419595,-0.25729936704032397,0.2506769190313335,0.003717189490235889,0.0008091893074565889,0.14216433960547856,-0.012650336524837658,-0.23219356378419595,-0.25729936704032397,-0.25729936704032397,0.0,1.0,allow_raw,False,0.0,0.046366491371879454
stress,controlled_graph_physics,clustered,delayed_damping,severe,long_horizon,adaptive_gate,2,0,-0.23219356378419595,-0.25729936704032397,0.2506769190313335,0.003717189490235889,0.0008091893074565889,0.14216433960547856,-0.012650336524837658,-0.23473139502009926,-0.27260227474652576,-0.25729936704032397,0.0,1.0,allow_raw,False,0.0,0.046366491371879454
stress,controlled_graph_physics,clustered,delayed_damping,severe,long_horizon,adaptive_gate,4,0,-0.2187067134825965,-0.2536501315621374,0.24508165224189452,0.006457257693074747,0.002386876704240885,0.1621006451762265,-0.009066626237694025,-0.2372778605403031,-0.27905205747790157,-0.2536501315621374,0.0,1.0,allow_raw,False,0.0,0.05508745124594269
stress,controlled_graph_physics,clustered,delayed_damping,severe,long_horizon,adaptive_gate,8,0,-0.2031278088484336,-0.24688703903098888,0.23737916641747114,0.007869977969501842,0.0031744107366138163,0.17108347246813813,-0.003102398914070742,-0.23588588653078918,-0.2742587318695253,-0.24688703903098888,0.0,1.0,allow_raw,False,0.0,0.05919501970994328
stress,controlled_graph_physics,clustered,delayed_damping,severe,long_horizon,adaptive_gate,16,0,-0.1269137521001819,-0.2047918285227314,0.1828886936122056,0.036194720820813514,0.014408966204247675,0.22213010174875628,0.009472566855196846,-0.22823599520829252,-0.2686794360706568,-0.2047918285227314,0.0,1.0,allow_raw,False,0.0,0.1061491497447593
stress,controlled_graph_physics,clustered,delayed_damping,severe,long_horizon,adaptive_gate,32,0,-0.1269137521001819,-0.2047918285227314,0.1828886936122056,0.036194720820813514,0.014408966204247675,0.22213010174875628,0.009472566855196846,-0.21798145276471428,-0.25756069816622806,-0.2047918285227314,0.0,1.0,allow_raw,False,0.0,0.1061491497447593
stress,controlled_graph_physics,clustered,delayed_damping,severe,long_horizon,adaptive_gate,64,0,-0.1269137521001819,-0.2047918285227314,0.1828886936122056,0.036194720820813514,0.014408966204247675,0.22213010174875628,0.009472566855196846,-0.21837782386277604,-0.25679150116246696,-0.2047918285227314,0.0,1.0,allow_raw,False,0.0,0.1061491497447593
stress,controlled_graph_physics,clustered,topology_aliasing,mild,edge_shortcut,adaptive_gate,1,0,-0.08284764259442977,-0.1875255670766102,0.11340600841754836,0.2217843165631735,0.07487315812215774,0.29034857319708024,-0.003126268975426144,-0.08284764259442977,-0.1875255670766102,-0.1875255670766102,0.0,1.0,allow_raw,False,0.0,0.30888888852229757
stress,controlled_graph_physics,clustered,topology_aliasing,mild,edge_shortcut,adaptive_gate,2,0,-0.08284764259442977,-0.1875255670766102,0.11340600841754836,0.2217843165631735,0.07487315812215774,0.29034857319708024,-0.003126268975426144,-0.10928601428343879,-0.1807411175094571,-0.173956667942304,0.0135688991343062,-1.0,allow_raw,False,0.0135688991343062,0.30888888852229757
stress,controlled_graph_physics,clustered,topology_aliasing,mild,edge_shortcut,adaptive_gate,4,0,-0.08284764259442977,-0.1875255670766102,0.11340600841754836,0.2217843165631735,0.07487315812215774,0.29034857319708024,-0.003126268975426144,-0.10468812973906008,-0.17667967557042502,-0.14923758658904157,0.038287980487568624,-0.39522834845200605,allow_raw,False,0.038287980487568624,0.30888888852229757
stress,controlled_graph_physics,clustered,topology_aliasing,mild,edge_shortcut,adaptive_gate,8,0,-0.1363790071789896,-0.14978275325440854,0.11093388466070125,0.08646153325495333,0.04536758803622884,0.1938640389344987,0.004544821332633342,-0.09498588470063819,-0.1732211810331446,-0.14923758658904157,0.0005451666653669696,0.9772691842902217,block_raw_use_repair,True,0.020463395661295347,0.22149161970915646
stress,controlled_graph_physics,clustered,topology_aliasing,mild,edge_shortcut,adaptive_gate,16,0,-0.12678042341027304,-0.1359762740995015,0.12339152790539278,0.017065143327723586,0.010362788908639734,0.14945764065315906,-0.0033569543213925884,-0.10430915425209339,-0.1701200529201028,-0.1359762740995015,0.0,1.0,block_raw_use_repair,True,0.03426987481620239,0.22149161970915646
stress,controlled_graph_physics,clustered,topology_aliasing,mild,edge_shortcut,adaptive_gate,32,0,-0.12254985669393974,-0.1351164595107944,0.12331123733330807,0.015788915864817118,0.009131814416290868,0.14539200101898206,0.000613680304921288,-0.10895339995603512,-0.1752465045084264,-0.1351164595107944,0.0,1.0,block_raw_use_repair,True,0.015927054025348775,0.19742794375908151
stress,controlled_graph_physics,clustered,topology_aliasing,mild,edge_shortcut,adaptive_gate,64,0,-0.11573594323752495,-0.13755254580527604,0.09240625114041143,0.10343405814892087,0.04921702639099983,0.22284386195445038,0.016646473985144655,-0.11056724009941915,-0.17521213995759582,-0.13269393233688584,0.004858613468390199,0.8857286386168443,block_raw_use_repair,True,0.0033490104078695015,0.19665258646339268
stress,controlled_graph_physics,clustered,topology_aliasing,medium,edge_shortcut,adaptive_gate,1,0,-0.17409852941433035,-0.31659278101783106,0.22710512448495762,0.378546984780273,0.03703070880680527,0.40711294322042874,0.005943522321064931,-0.17409852941433035,-0.31659278101783106,-0.31659278101783106,0.0,1.0,allow_raw,False,0.0,0.5027611005587743
stress,controlled_graph_physics,clustered,topology_aliasing,medium,edge_shortcut,adaptive_gate,2,0,-0.13683467331332497,-0.19853425894392476,0.1788425558405533,0.03295322735794535,0.015660281045822698,0.18101836399489177,0.008774709680289622,-0.15546660136382767,-0.2575635199808779,-0.19853425894392476,0.0,1.0,allow_raw,False,0.0,0.09032988494451424
