family,scenario,selector,N,seed,selected_score,selected_real_utility,selected_true_target_error,selected_edge_violation,selected_hidden_energy,selected_action_norm,mean_candidate_score,mean_candidate_real_utility,oracle_real_utility,oracle_regret
controlled_graph_physics,aligned,graph_energy_calibrated,32,0,-0.08439517304414777,-0.08786768695807193,0.08082627154629277,0.0038781298282311353,0.0,0.14268699198360424,-0.11307096685865928,-0.12283124553234107,-0.08786768695807193,0.0
controlled_graph_physics,aligned,constraint_probe,32,0,-0.08747209586205887,-0.08786768695807193,0.08082627154629277,0.0038781298282311353,0.0,0.14268699198360424,-0.11307096685865928,-0.12283124553234107,-0.08786768695807193,0.0
controlled_graph_physics,aligned,combined_repair,32,0,-0.09430569988643545,-0.08786768695807193,0.08082627154629277,0.0038781298282311353,0.0,0.14268699198360424,-0.11307096685865928,-0.12283124553234107,-0.08786768695807193,0.0
controlled_graph_physics,aligned,random,32,0,-0.12336224224695361,-0.12853358329975922,0.12098013432670414,0.004327955056351697,0.0,0.1524661369786406,-0.11307096685865928,-0.12283124553234107,-0.08786768695807193,0.040665896341687297
controlled_graph_physics,aligned,oracle,32,0,-0.08786768695807193,-0.08786768695807193,0.08082627154629277,0.0038781298282311353,0.0,0.14268699198360424,-0.11307096685865928,-0.12283124553234107,-0.08786768695807193,0.0
controlled_graph_physics,aligned,raw,64,0,-0.07735211028747005,-0.09028346459051141,0.08295464918056224,0.002849806296944012,0.0,0.15272992005418048,-0.11511578110911357,-0.12468500211632821,-0.09028346459051141,0.0
controlled_graph_physics,aligned,graph_energy_calibrated,64,0,-0.08612852880895668,-0.09028346459051141,0.08295464918056224,0.002849806296944012,0.0,0.15272992005418048,-0.11511578110911357,-0.12468500211632821,-0.09028346459051141,0.0
controlled_graph_physics,aligned,constraint_probe,64,0,-0.08968227539103074,-0.09028346459051141,0.08295464918056224,0.002849806296944012,0.0,0.15272992005418048,-0.11511578110911357,-0.12468500211632821,-0.09028346459051141,0.0
controlled_graph_physics,aligned,combined_repair,64,0,-0.09676262708681042,-0.09028346459051141,0.08295464918056224,0.002849806296944012,0.0,0.15272992005418048,-0.11511578110911357,-0.12468500211632821,-0.09028346459051141,0.0
controlled_graph_physics,aligned,random,64,0,-0.13454188484302887,-0.1402931351647554,0.13214592470705347,0.009591848728561416,0.0,0.14694477024738,-0.11511578110911357,-0.12468500211632821,-0.09028346459051141,0.05000967057424398
controlled_graph_physics,aligned,oracle,64,0,-0.09028346459051141,-0.09028346459051141,0.08295464918056224,0.002849806296944012,0.0,0.15272992005418048,-0.11511578110911357,-0.12468500211632821,-0.09028346459051141,0.0
controlled_graph_physics,edge_shortcut,raw,1,0,-0.26769658314982425,-1.016745604042044,0.25584301145859456,1.6569862523514933,1.2163878902147787,0.4754114449654807,-0.26769658314982425,-1.016745604042044,-1.016745604042044,0.0
controlled_graph_physics,edge_shortcut,graph_energy_calibrated,1,0,-0.46770650025278415,-1.016745604042044,0.25584301145859456,1.6569862523514933,1.2163878902147787,0.4754114449654807,-0.26769658314982425,-1.016745604042044,-1.016745604042044,0.0
controlled_graph_physics,edge_shortcut,constraint_probe,1,0,-0.6730110939432159,-1.016745604042044,0.25584301145859456,1.6569862523514933,1.2163878902147787,0.4754114449654807,-0.26769658314982425,-1.016745604042044,-1.016745604042044,0.0
controlled_graph_physics,edge_shortcut,combined_repair,1,0,-0.9544007324392494,-1.016745604042044,0.25584301145859456,1.6569862523514933,1.2163878902147787,0.4754114449654807,-0.26769658314982425,-1.016745604042044,-1.016745604042044,0.0
controlled_graph_physics,edge_shortcut,random,1,0,-0.26769658314982425,-1.016745604042044,0.25584301145859456,1.6569862523514933,1.2163878902147787,0.4754114449654807,-0.26769658314982425,-1.016745604042044,-1.016745604042044,0.0
controlled_graph_physics,edge_shortcut,oracle,1,0,-1.016745604042044,-1.016745604042044,0.25584301145859456,1.6569862523514933,1.2163878902147787,0.4754114449654807,-0.26769658314982425,-1.016745604042044,-1.016745604042044,0.0
controlled_graph_physics,edge_shortcut,raw,2,0,-0.16295987275181886,-0.5532209239955208,0.21548591461334446,0.710057735822749,0.5359571161241401,0.33561103026937394,-0.23253913865684595,-0.858578868447395,-0.5532209239955208,0.0
controlled_graph_physics,edge_shortcut,graph_energy_calibrated,2,0,-0.24938067214473109,-0.5532209239955208,0.21548591461334446,0.710057735822749,0.5359571161241401,0.33561103026937394,-0.23253913865684595,-0.858578868447395,-0.5532209239955208,0.0
controlled_graph_physics,edge_shortcut,constraint_probe,2,0,-0.3475599368918858,-0.5532209239955208,0.21548591461334446,0.710057735822749,0.5359571161241401,0.33561103026937394,-0.23253913865684595,-0.858578868447395,-0.5532209239955208,0.0
controlled_graph_physics,edge_shortcut,combined_repair,2,0,-0.47305513599678833,-0.5532209239955208,0.21548591461334446,0.710057735822749,0.5359571161241401,0.33561103026937394,-0.23253913865684595,-0.858578868447395,-0.5532209239955208,0.0
controlled_graph_physics,edge_shortcut,random,2,0,-0.16295987275181886,-0.5532209239955208,0.21548591461334446,0.710057735822749,0.5359571161241401,0.33561103026937394,-0.23253913865684595,-0.858578868447395,-0.5532209239955208,0.0
controlled_graph_physics,edge_shortcut,oracle,2,0,-0.5532209239955208,-0.5532209239955208,0.21548591461334446,0.710057735822749,0.5359571161241401,0.33561103026937394,-0.23253913865684595,-0.858578868447395,-0.5532209239955208,0.0
controlled_graph_physics,edge_shortcut,raw,4,0,-0.19010604689975857,-0.2960087329206807,0.2579841202726211,0.0638531673527403,0.05133345483319965,0.17306796637051788,-0.38687031963148416,-1.4931775379484704,-0.2960087329206807,0.0
controlled_graph_physics,edge_shortcut,graph_energy_calibrated,4,0,-0.20376733022610075,-0.2960087329206807,0.2579841202726211,0.0638531673527403,0.05133345483319965,0.17306796637051788,-0.38687031963148416,-1.4931775379484704,-0.2960087329206807,0.0
controlled_graph_physics,edge_shortcut,constraint_probe,4,0,-0.21741131940412325,-0.2960087329206807,0.2579841202726211,0.0638531673527403,0.05133345483319965,0.17306796637051788,-0.38687031963148416,-1.4931775379484704,-0.2960087329206807,0.0
controlled_graph_physics,edge_shortcut,combined_repair,4,0,-0.2414424472979334,-0.2960087329206807,0.2579841202726211,0.0638531673527403,0.05133345483319965,0.17306796637051788,-0.38687031963148416,-1.4931775379484704,-0.2960087329206807,0.0
controlled_graph_physics,edge_shortcut,random,4,0,-0.6126107695934504,-2.6522186155771257,0.46574996086364906,4.8655673198153755,3.5276032293142277,0.7158360913437265,-0.38687031963148416,-1.4931775379484704,-0.2960087329206807,2.356209882656445
controlled_graph_physics,edge_shortcut,oracle,4,0,-0.2960087329206807,-0.2960087329206807,0.2579841202726211,0.0638531673527403,0.05133345483319965,0.17306796637051788,-0.38687031963148416,-1.4931775379484704,-0.2960087329206807,0.0
controlled_graph_physics,edge_shortcut,raw,8,0,-0.08753580271148559,-0.3471138841539582,0.17623945964733626,0.3477200871614247,0.26513906184887365,0.2629994764385166,-0.45751936637150836,-2.1434394273121575,-0.3471138841539582,0.0
controlled_graph_physics,edge_shortcut,graph_energy_calibrated,8,0,-0.13371818665843185,-0.3471138841539582,0.17623945964733626,0.3477200871614247,0.26513906184887365,0.2629994764385166,-0.45751936637150836,-2.1434394273121575,-0.3471138841539582,0.0
controlled_graph_physics,edge_shortcut,constraint_probe,8,0,-0.1852125972731681,-0.3471138841539582,0.17623945964733626,0.3477200871614247,0.26513906184887365,0.2629994764385166,-0.45751936637150836,-2.1434394273121575,-0.3471138841539582,0.0
controlled_graph_physics,edge_shortcut,combined_repair,8,0,-0.2595238199329811,-0.3471138841539582,0.17623945964733626,0.3477200871614247,0.26513906184887365,0.2629994764385166,-0.45751936637150836,-2.1434394273121575,-0.3471138841539582,0.0
controlled_graph_physics,edge_shortcut,random,8,0,-1.035727398359751,-5.616739068093842,0.6633652734112873,11.011786703057766,8.061947728105094,1.0517401829405395,-0.45751936637150836,-2.1434394273121575,-0.3471138841539582,5.269625183939883
controlled_graph_physics,edge_shortcut,oracle,8,0,-0.3471138841539582,-0.3471138841539582,0.17623945964733626,0.3477200871614247,0.26513906184887365,0.2629994764385166,-0.45751936637150836,-2.1434394273121575,-0.3471138841539582,0.0
controlled_graph_physics,edge_shortcut,raw,16,0,-0.10896793023862239,-0.34427173443589837,0.20876201794933003,0.28073985238457927,0.2014463428623642,0.267272586415858,-0.3659797797607208,-1.5438912753259884,-0.3077495192768984,0.03652221515899995
controlled_graph_physics,edge_shortcut,graph_energy_calibrated,16,0,-0.15404896336830134,-0.34427173443589837,0.20876201794933003,0.28073985238457927,0.2014463428623642,0.267272586415858,-0.3659797797607208,-1.5438912753259884,-0.3077495192768984,0.03652221515899995
controlled_graph_physics,edge_shortcut,constraint_probe,16,0,-0.19210422862917223,-0.34427173443589837,0.20876201794933003,0.28073985238457927,0.2014463428623642,0.267272586415858,-0.3659797797607208,-1.5438912753259884,-0.3077495192768984,0.03652221515899995
controlled_graph_physics,edge_shortcut,combined_repair,16,0,-0.249240710929608,-0.3077495192768984,0.28107134016782237,0.03900047811788919,0.032458847869002744,0.17287004314005974,-0.3659797797607208,-1.5438912753259884,-0.3077495192768984,0.0
controlled_graph_physics,edge_shortcut,random,16,0,-0.5326391776124985,-2.3859751961956297,0.41562778287854574,4.2961007168367065,3.208649563945519,0.7021770818768537,-0.3659797797607208,-1.5438912753259884,-0.3077495192768984,2.0782256769187315
controlled_graph_physics,edge_shortcut,oracle,16,0,-0.3077495192768984,-0.3077495192768984,0.28107134016782237,0.03900047811788919,0.032458847869002744,0.17287004314005974,-0.3659797797607208,-1.5438912753259884,-0.3077495192768984,0.0
controlled_graph_physics,edge_shortcut,raw,32,0,-0.0977130136704954,-0.43024626782524983,0.1778923003158186,0.5305808694417472,0.3922348541955739,0.3219874502772853,-0.36817526088983354,-1.5284323800327158,-0.30350366245644084,0.126742605368809
controlled_graph_physics,edge_shortcut,graph_energy_calibrated,32,0,-0.16899591236799055,-0.37799283930046745,0.2149328417732049,0.3257948430296321,0.2538623698741028,0.2650332975915847,-0.36817526088983354,-1.5284323800327158,-0.30350366245644084,0.07448917684402662
controlled_graph_physics,edge_shortcut,constraint_probe,32,0,-0.20579348821163918,-0.3120425438399442,0.2427773170638761,0.1302134458444887,0.09969776177122533,0.2121988522260446,-0.36817526088983354,-1.5284323800327158,-0.30350366245644084,0.008538881383503338
controlled_graph_physics,edge_shortcut,combined_repair,32,0,-0.2435623414069702,-0.3120425438399442,0.2427773170638761,0.1302134458444887,0.09969776177122533,0.2121988522260446,-0.36817526088983354,-1.5284323800327158,-0.30350366245644084,0.008538881383503338
controlled_graph_physics,edge_shortcut,random,32,0,-0.21232259657238173,-0.3232048368576069,0.27533632582770823,0.08195998838055402,0.06883701533556158,0.17574393129202406,-0.36817526088983354,-1.5284323800327158,-0.30350366245644084,0.01970117440116609
controlled_graph_physics,edge_shortcut,oracle,32,0,-0.30350366245644084,-0.30350366245644084,0.2760295144101657,0.04571306956700248,0.03045557856326889,0.18405291724177536,-0.36817526088983354,-1.5284323800327158,-0.30350366245644084,0.0
controlled_graph_physics,edge_shortcut,raw,64,0,-0.11365150320863585,-0.44966215159919404,0.18975900119740532,0.5363333722065039,0.4085220519529096,0.32813801304696216,-0.3494488361166268,-1.4166272701286813,-0.27748529457196414,0.1721768570272299
controlled_graph_physics,edge_shortcut,graph_energy_calibrated,64,0,-0.1453035837194276,-0.2879892052313018,0.2022309237065828,0.15768328743742618,0.1272720402174382,0.2420635522206656,-0.3494488361166268,-1.4166272701286813,-0.27748529457196414,0.010503910659337645
controlled_graph_physics,edge_shortcut,constraint_probe,64,0,-0.1751195946065747,-0.2879892052313018,0.2022309237065828,0.15768328743742618,0.1272720402174382,0.2420635522206656,-0.3494488361166268,-1.4166272701286813,-0.27748529457196414,0.010503910659337645
controlled_graph_physics,edge_shortcut,combined_repair,64,0,-0.21629823049656674,-0.2879892052313018,0.2022309237065828,0.15768328743742618,0.1272720402174382,0.2420635522206656,-0.3494488361166268,-1.4166272701286813,-0.27748529457196414,0.010503910659337645
controlled_graph_physics,edge_shortcut,random,64,0,-0.1542567252533908,-0.5060315074576347,0.23447607762802247,0.5516808275218981,0.43149347876457295,0.3334231268427786,-0.3494488361166268,-1.4166272701286813,-0.27748529457196414,0.22854621288567056
controlled_graph_physics,edge_shortcut,oracle,64,0,-0.27748529457196414,-0.27748529457196414,0.2523187806326938,0.03860726624657701,0.02668530012583135,0.19071298423875027,-0.3494488361166268,-1.4166272701286813,-0.27748529457196414,0.0
controlled_graph_physics,hidden_constraint,raw,1,0,-0.27036741745619275,-1.1072781056667247,0.25652545510998237,1.770708758366341,1.4004658610261427,0.47239029817626954,-0.27036741745619275,-1.1072781056667247,-1.1072781056667247,0.0
controlled_graph_physics,hidden_constraint,graph_energy_calibrated,1,0,-0.44208409130108556,-1.1072781056667247,0.25652545510998237,1.770708758366341,1.4004658610261427,0.47239029817626954,-0.27036741745619275,-1.1072781056667247,-1.1072781056667247,0.0
controlled_graph_physics,hidden_constraint,constraint_probe,1,0,-0.7002939085677,-1.1072781056667247,0.25652545510998237,1.770708758366341,1.4004658610261427,0.47239029817626954,-0.27036741745619275,-1.1072781056667247,-1.1072781056667247,0.0
controlled_graph_physics,hidden_constraint,combined_repair,1,0,-0.9999235814165547,-1.1072781056667247,0.25652545510998237,1.770708758366341,1.4004658610261427,0.47239029817626954,-0.27036741745619275,-1.1072781056667247,-1.1072781056667247,0.0
controlled_graph_physics,hidden_constraint,random,1,0,-0.27036741745619275,-1.1072781056667247,0.25652545510998237,1.770708758366341,1.4004658610261427,0.47239029817626954,-0.27036741745619275,-1.1072781056667247,-1.1072781056667247,0.0
controlled_graph_physics,hidden_constraint,oracle,1,0,-1.1072781056667247,-1.1072781056667247,0.25652545510998237,1.770708758366341,1.4004658610261427,0.47239029817626954,-0.27036741745619275,-1.1072781056667247,-1.1072781056667247,0.0
controlled_graph_physics,hidden_constraint,raw,2,0,-0.2312333522588195,-0.3597884314158338,0.3325240104537024,0.04840666651527094,0.03257374002021933,0.15145768248449978,-0.6166636157994988,-3.0408755740011504,-0.3597884314158338,0.0
controlled_graph_physics,hidden_constraint,graph_energy_calibrated,2,0,-0.24513940698106512,-0.3597884314158338,0.3325240104537024,0.04840666651527094,0.03257374002021933,0.15145768248449978,-0.6166636157994988,-3.0408755740011504,-0.3597884314158338,0.0
controlled_graph_physics,hidden_constraint,constraint_probe,2,0,-0.25326016807354995,-0.3597884314158338,0.3325240104537024,0.04840666651527094,0.03257374002021933,0.15145768248449978,-0.6166636157994988,-3.0408755740011504,-0.3597884314158338,0.0
controlled_graph_physics,hidden_constraint,combined_repair,2,0,-0.2823520447947678,-0.3597884314158338,0.3325240104537024,0.04840666651527094,0.03257374002021933,0.15145768248449978,-0.6166636157994988,-3.0408755740011504,-0.3597884314158338,0.0
controlled_graph_physics,hidden_constraint,random,2,0,-0.2312333522588195,-0.3597884314158338,0.3325240104537024,0.04840666651527094,0.03257374002021933,0.15145768248449978,-0.6166636157994988,-3.0408755740011504,-0.3597884314158338,0.0
controlled_graph_physics,hidden_constraint,oracle,2,0,-0.3597884314158338,-0.3597884314158338,0.3325240104537024,0.04840666651527094,0.03257374002021933,0.15145768248449978,-0.6166636157994988,-3.0408755740011504,-0.3597884314158338,0.0
controlled_graph_physics,hidden_constraint,raw,4,0,-0.1573094433114942,-0.33266824661108657,0.25323018759122556,0.14239100429189697,0.12200931506225046,0.20159701019732984,-0.2747215838044146,-0.9333143083754153,-0.33266824661108657,0.0
controlled_graph_physics,hidden_constraint,graph_energy_calibrated,4,0,-0.1755419695132193,-0.33266824661108657,0.25323018759122556,0.14239100429189697,0.12200931506225046,0.20159701019732984,-0.2747215838044146,-0.9333143083754153,-0.33266824661108657,0.0
controlled_graph_physics,hidden_constraint,constraint_probe,4,0,-0.20444546313213702,-0.33266824661108657,0.25323018759122556,0.14239100429189697,0.12200931506225046,0.20159701019732984,-0.2747215838044146,-0.9333143083754153,-0.33266824661108657,0.0
controlled_graph_physics,hidden_constraint,combined_repair,4,0,-0.2469135106256044,-0.33266824661108657,0.25323018759122556,0.14239100429189697,0.12200931506225046,0.20159701019732984,-0.2747215838044146,-0.9333143083754153,-0.33266824661108657,0.0
controlled_graph_physics,hidden_constraint,random,4,0,-0.18011106996859352,-0.3365769157223253,0.2786480918929486,0.10852867020991092,0.08291132854207456,0.18286263254181825,-0.2747215838044146,-0.9333143083754153,-0.33266824661108657,0.003908669111238716
controlled_graph_physics,hidden_constraint,oracle,4,0,-0.33266824661108657,-0.33266824661108657,0.25323018759122556,0.14239100429189697,0.12200931506225046,0.20159701019732984,-0.2747215838044146,-0.9333143083754153,-0.33266824661108657,0.0
controlled_graph_physics,hidden_constraint,raw,8,0,-0.10335916214007483,-0.5137198691847201,0.1994308604849925,0.6266591603372971,0.5112820359384863,0.32496775621667506,-0.3254897514423418,-1.6350998439339834,-0.36734591990106863,0.1463739492836515
controlled_graph_physics,hidden_constraint,graph_energy_calibrated,8,0,-0.16575839971043288,-0.5137198691847201,0.1994308604849925,0.6266591603372971,0.5112820359384863,0.32496775621667506,-0.3254897514423418,-1.6350998439339834,-0.36734591990106863,0.1463739492836515
controlled_graph_physics,hidden_constraint,constraint_probe,8,0,-0.2619469775848783,-0.36734591990106863,0.30090661047688516,0.1188698901310225,0.10120246983617595,0.17669252815802802,-0.3254897514423418,-1.6350998439339834,-0.36734591990106863,0.0
controlled_graph_physics,hidden_constraint,combined_repair,8,0,-0.29730842079475733,-0.36734591990106863,0.30090661047688516,0.1188698901310225,0.10120246983617595,0.17669252815802802,-0.3254897514423418,-1.6350998439339834,-0.36734591990106863,0.0
controlled_graph_physics,hidden_constraint,random,8,0,-0.1961729902058647,-0.7247987296226112,0.2013340470994107,1.0573585899608586,0.8643789863327234,0.3817667435489098,-0.3254897514423418,-1.6350998439339834,-0.36734591990106863,0.35745280972154253
controlled_graph_physics,hidden_constraint,oracle,8,0,-0.36734591990106863,-0.36734591990106863,0.30090661047688516,0.1188698901310225,0.10120246983617595,0.17669252815802802,-0.3254897514423418,-1.6350998439339834,-0.36734591990106863,0.0
controlled_graph_physics,hidden_constraint,raw,16,0,-0.13144462292200687,-0.5965583175236063,0.20400221947026742,0.7904222511401491,0.640289451802475,0.36390337039888243,-0.35578863382799186,-1.5623752941068327,-0.34231305634292003,0.2542452611806863
controlled_graph_physics,hidden_constraint,graph_energy_calibrated,16,0,-0.16245305877652538,-0.3566037518727093,0.2676236318097933,0.16796492680137032,0.13285743545382328,0.2286962655045712,-0.35578863382799186,-1.5623752941068327,-0.34231305634292003,0.014290695529789288
controlled_graph_physics,hidden_constraint,constraint_probe,16,0,-0.19201320306862968,-0.3566037518727093,0.2676236318097933,0.16796492680137032,0.13285743545382328,0.2286962655045712,-0.35578863382799186,-1.5623752941068327,-0.34231305634292003,0.014290695529789288
controlled_graph_physics,hidden_constraint,combined_repair,16,0,-0.24624848192442125,-0.3566037518727093,0.2676236318097933,0.16796492680137032,0.13285743545382328,0.2286962655045712,-0.35578863382799186,-1.5623752941068327,-0.34231305634292003,0.014290695529789288
controlled_graph_physics,hidden_constraint,random,16,0,-0.13144462292200687,-0.5965583175236063,0.20400221947026742,0.7904222511401491,0.640289451802475,0.36390337039888243,-0.35578863382799186,-1.5623752941068327,-0.34231305634292003,0.2542452611806863
controlled_graph_physics,hidden_constraint,oracle,16,0,-0.34231305634292003,-0.34231305634292003,0.26754977257773066,0.12620771726111268,0.11716512772164694,0.19723664871042335,-0.35578863382799186,-1.5623752941068327,-0.34231305634292003,0.0
controlled_graph_physics,hidden_constraint,raw,32,0,-0.09998695206285393,-0.410738752767219,0.21454352008263014,0.38162295952423975,0.31463175424955975,0.2762038889640487,-0.3057261702999782,-1.3508176428544851,-0.33459568829455594,0.07614306447266306
controlled_graph_physics,hidden_constraint,graph_energy_calibrated,32,0,-0.1370244932892664,-0.3762784578685563,0.23229733249797413,0.2732995274105651,0.22695959438638016,0.2608657594267426,-0.3057261702999782,-1.3508176428544851,-0.33459568829455594,0.041682769574000356
controlled_graph_physics,hidden_constraint,constraint_probe,32,0,-0.18709215554604308,-0.3762784578685563,0.23229733249797413,0.2732995274105651,0.22695959438638016,0.2608657594267426,-0.3057261702999782,-1.3508176428544851,-0.33459568829455594,0.041682769574000356
controlled_graph_physics,hidden_constraint,combined_repair,32,0,-0.24316225911949876,-0.33459568829455594,0.2695201224507781,0.11819824652955843,0.09732255952064689,0.18240107079991486,-0.3057261702999782,-1.3508176428544851,-0.33459568829455594,0.0
controlled_graph_physics,hidden_constraint,random,32,0,-0.24280407428074974,-0.9628240892221118,0.23139911095622723,1.5125526226130028,1.2054742528211049,0.42848000105718187,-0.3057261702999782,-1.3508176428544851,-0.33459568829455594,0.6282284009275558
